song,artist,track_id,album_id,album_name,artist_id,popularity,release_date,track_duration_ms
I Need a Veggie,John Holt,6DoGiGNRnhst0r4oFOYYWr,3dy3aRZ2oOjdgqdhapiQBH,Memories By The Score Vol. 4,312pFk2xpEwYWLGPehc4Nu,0.0,2015-12-11,231693.0
Get Happy,Danny Wilson,3AohjP1peaV0zYcMdN1nOD,3ua8bYweNQWTa9tvYIL8JX,Sweet Danny Wilson / Three-In-A-Bed-Romp,2qsc1hUhG2UrNZhByveJ6x,1.0,1991-01-01,126973.0
"""I'll Wait for You Dear""",Al Dexter,2NVT1tiPay2ig9ZpdP30tn,3RDJf8ODyyRMpQRhga0W9W,Presenting Al Dexter,49tS3TTwFNW1O1KsY6IbJO,0.0,1949-04-08,154413.0
Cry For Love,Capleton,07aPR325PW4rMe5vwf6268,4YWDdV3fk1gaVMsA4rJZrY,Rachik,21J3YJTyq1biE3SvSNjzuf,2.0,2009-05-05,172720.0
Volumatic Spacer Device,The Chap,66SECha3ZzqL87bZ1hCWgb,1pMmF5ZzUTpX0DiIExqtrq,The Horse,49iE5cZbbLFBNlSw9nOr8Z,0.0,2003-03-07,231653.0
Unlearn,Crematorium,7i4hkMMWTl02apbFoaUEQh,3xtpYdVLDhb8W81wiVNU4g,For All Our Sins,75faXms0abitRFVGLtRnkv,0.0,2002-11-05,210133.0
Sweet Lady,Ernest Ranglin / Floyd Lloyd,7iV4VhPTtKp6CWhSAXigg0,7ltYHyuPpUvbW5p4Ec0pZP,Better to Laugh,5IBkZ5v0yrkIMh2hjAFygR,0.0,1996-02-28,296493.0
Forever,Franco,6SmU2EobP4YEX1puSivNTn,3KeJlXOKiOo1HsMb3OFcvg,"All Back to the Mine: Vol, 1: A Collection of Remixes",4aaBjq7VqqQvpSF69GglvO,29.0,2016-11-11,633901.0
3,Britney Spears,6pymOcrCnMuCWdgGVTvUgP,325wcm5wMnlfjmKZ8PXIIn,The Singles Collection,26dSoYclwsYLMAKD3tpOr4,57.0,2009-11-09,213173.0
Oh What A Feeling,Everly Brothers,41lplfYz538rEa0RaHlAAN,3SlJjLg2t5QidNmAt0109f,The Fabulous Style Of The Everly Brothers,4ACplpEqD6JIVgKrafauzs,10.0,1960-01-01,127706.0
Heyya Heyya,Ramy Ayach,4XzTovq6W85CHiKOEOf9eF,6uYgZ0RjRWzdanELroIlxk,قلبي مال,39AgPTHxIEp2QUozYYsnV1,1.0,2002-01-01,239699.0
Misty Valley,Frank Chacksfield & His Orchestra,1pLQIk6lLAMyHl4YSZfrOb,2Nry4cvJWmjfFoCNtrnQry,The Golden Age of Light Music: Nature's Realm,356KdDxPATOYtRwDL6edO2,2.0,2012-05-15,156746.0
Sehnsuchtsexpress,Frl.Menke,2MS0C0SYkviImLuOFz8nXv,2qQKMXAbfdzd41e5JJoh0c,Ich Will's Gefährlich,5WNg2vE5LXT0H9ycDZ8vYj,0.0,2008-12-19,217213.0
Come Alive,Agnostic Front,4K7ShoJ9SRSb4GNpKM7p18,58cV4Q0rkrT9vHQFMOnbua,Warriors (Deluxe Edition),3zDvanHxaETiHltPkKKYhT,8.0,2007-11-09,122186.0
Spitting Games,Snow Patrol,7FnPuMFgc7YDuwQkGpttr2,6rnHGj9PUHcEQCp4xdjbeJ,Final Straw,3rIZMv9rysU7JkLzEaC5Jp,50.0,2004-01-01,226026.0
Drones,Rise Against,22halVfBvS3kd9ZaLAQ3Aw,1Vr598HQXjJCwxHale9yQP,The Sufferer & The Witness,6Wr3hh341P84m3EI8qdn9O,41.0,2006-01-01,181600.0
System of Play,Theodor Zox,3aZAVizeugXVGYKA9kW6OP,19qWnKaEBwSJjRdCJRMlgV,Run Away,1MS7j33OqXR3XOmOmW5uVB,0.0,2007-01-26,382000.0
Birch,Maximilian Hecker,5vNQcHAEiTNh8QfdmLcbMn,2lpHaMq0Ibx6qJAyNa4tIB,Lady Sleep,1MiFW2YL84e7nY7YKeSflk,1.0,2005-02-12,259144.0
Voodoo Doll,Fergie,4E7j3Lhfgpty2zaYS53Wlo,2knAf4wg8Gff8q1bXiXCTz,The Dutchess,3r17AfJCCUqC9Lf0OAc73G,22.0,2006-09-13,263040.0
Killer (Single Version),Seal,5NWuFuBYzgxOv8ATZltnTZ,5CZmIs8tDsJlQFrwKenRFk,Killer,5GtMEZEeFFsuHY8ad4kOxv,21.0,1991,257493.0
Sunset Manifesto,Flink,17M0GWFCVXxa2JBXCRxzRu,2ykRlnVvbZkNHSsUaLMNa9,Moog,7nHeiqla0kL8RpqhmFXxXa,0.0,2007-01-01,161453.0
From My Hands,Salt The Wound,50KZRMRmGz3ECHNIJYaWOY,5QdwqOJIKdOfud4FZv9Hf3,Ares,7fC5YpLUISo1PGfNsxNuvo,9.0,2009-09-15,241560.0
Tanz,ZENFU,6mGCwsiXb39KFIddHLgAbH,4th1YkLyBjZscwRWifblBs,Joculatores Upsalienses: Early Music at Wik,5zc6CI5P6aq40pRsSenWsP,4.0,1990-09-30,128520.0
Paradise In Your Eyes,Winston Reedy,5Q4dWVW5GnNpUTURAVz7qh,0rJ15UfY4zGY4YCKaNEXwy,"Dim the Light, Vol. 2",4cu57hkC0rUxpVZyac6o4U,15.0,2011-11-11,268696.0
The Way I Am,Eminem,23wfXwnsPZYe5A1xXRHb3J,6t7956yu5zYf5A829XRiHC,The Marshall Mathers LP,7dGJo4pcD2V6oG8kP0tJRR,71.0,2000-05-23,290426.0
"""Can't Help Falling In Love""",Brian Dullaghan,0JDere4BzgxpSdDSp1De2r,6DblHTkVJ40u555pHk8Lyd,Songs For A Wedding,7B0V3eFcVcUknLI1XxN2vp,0.0,2016-12-06,192173.0
Que Vuelvas,Shakira,3DjXu9jBpV5lPbhHQVyPQd,5hcKSTqKOLuzJgYIQileAe,Donde Estan Los Ladrones,0EmeFodog0BfCgMzAIvKQp,54.0,1998-09-29,230800.0
"""I'm In The Mood For Love""",Roger Williams,3ZD0s9JvccuGrAGdw9aiwg,6IZl4fU6gCiNoNJcsffzbX,Songs Of The Fabulous Century,55CCS64lPz88twUDVquU1u,0.0,2000-01-01,170563.0
De Tha Mai Edo,Domna Kountouri,5SOM8KPg1Kn5M4EKkSCnDA,1Eq9Wsl7fVUxFNssLFdyOD,Paihnidi Isorropias,0nxnCOYe1l1nVnc2bUbbvb,9.0,2006-01-01,211226.0
"""A Goodnight's Sleep""",The Starting Line,37YHZAS4z74AXm4RT76YxR,72ogyoH8DeqTMLYhFwgVx6,Say It Like You Mean It,3E3xrZtBU5ORqcmX78v5YZ,29.0,2002-07-16,262666.0
Mui Mal_ Animal,L.A.V.I,5DNaJ4Ax7fTUfRgd4Gk04P,2D8GnJNjvyNuT7KvnGAMIu,"Mui Mal, Animal",3X1yvTJyPVaOGp49viuXxo,0.0,2009,487893.0
Cup Horn,TEN MADISON,3ags0IfmX9Djh5rFJCcDy8,3kUvPk1l6NFvPTdVZvqGHi,Grounded,0aH8VKOkLxUjjbfgwvHuIZ,1.0,2006-07-21,344640.0
Am I That Easy To Forget,Carl Belew,5kpPEG3voPpNxxjdh4sErR,4VWCQowCSKmkRADmAN7gmY,Am I That Easy to Forget,0neRLDD4J0qgyevSJm6HGW,28.0,1965,151080.0
Vitamina,Sonora Carruseles,6ZBtX6jV48Hwytg3gELsKr,6HTMGKWidJzcm9IHP4iolu,The Best,34qU0b0yRjEzRJtknerEDS,14.0,2015-07-01,230373.0
The Haunting,The Misfits,0nxiZd75i9gFkZRRNmB7gU,3HJcuW4PqFGNhM9TkCMkfC,American Psycho,1cXi8ALPQCBHZbf0EgP4Ey,31.0,1997-01-01,85973.0
Just Say Yes,Dickies,7uocydOuHXK9Ef65yKXbgk,2g0hOcixQAf466ndUBEJGS,Idjit Savant,3xWO6nOrnGGL9hfB2vWxLI,5.0,1995-01-17,135506.0
Faithkeeper_ Part 1,David & Steve Gordon,0nfWf07XoLhSRWLXVPmibV,5llO1HUfhvE4TgI6ODBEyE,Christmas in the Southwest,4yt002Vil1q4Vl9JOx48QG,0.0,1994,534306.0
Lihava enkeli,Murskahumppa,2vQNCsZhsJ4RtQEFUMUguw,5BlAVQe65HEQZyO5O99dB0,Murskapunkkia,4h2KP4OTRwCtcTVG7eCO3U,0.0,2009-05-13,163640.0
Killing Me Softly With His Song,CoCo Lee,2OeT3SvGtNoH4bpsodv1ki,1rSl8NRXWgymbLd2GAAzjm,大家都愛COCO李玟萬人迷演唱會精彩實錄,3ioHf138TiMxYRCWmC8yJX,1.0,1999-02-25,310533.0
Love Theme (The Falling In Love),Burt Bacharach,47X8GYW3OJEru99GBLEkue,1HuVrcXHpBkcaEXSLv2leu,Isn't She Great,35y7CZMg7jbG8Q96JY7dyC,2.0,1999,98373.0
Are You Ever Gonna Love Me?,Jimmy Wayne,1Mm9T8YumdpG7h8rUGq6F3,1SUZpf5b4ubLT1FvefIqUJ,Jimmy Wayne,60h3lZFY2T93K7qxVPrajf,11.0,2003-06-24,229960.0
So deep,Ann Lee,0gFtqHUBVAAUMB8KQcC1O6,4vtUtf5Td2AtEQ6P05df7j,Dreams,1EN7GOzx8aDpiIbVVmQaaC,10.0,1999-09-16,255346.0
Collecting Dust,Life Long Tragedy,3ylKVFV0KAnMf2yXFTj4JD,7oscRNpRsxeQYjNcpGGAHl,Runaways,6JJrKpZgPRr78cysPtAyQq,6.0,2008-02-05,204973.0
You Must Do Your Best Tonight / I Represent/Animal Crackers,The Marx Brothers,5Gk3KqxmNifvpjZXPlsw4o,5YBJfQ761hVbkHDaDoeYdv,Horse Feathers / Animal Crackers,4DwcothvnmaZU4ABcKC6ae,0.0,2004,116386.0
French Suite: A Paris Thing,William Goldstein,5euOv1EVYC2jouYfmmXNOZ,0cBOErt371CtkhrK719Y49,French Suite,4eZcS71JyYmqtlxVR2TSIe,0.0,2021-05-21,282749.0
Oh Scat Mix Up,Tim Exile,2uHgsxevksFbN5ddAVhR5u,7ggSpSPGG5rJTDYhAYsgGw,Tim Exile's Nuisance Gabbaret Lounge,6cWjMKw7gjwnX1nRAInsjn,0.0,2006-05-22,78213.0
The Modern World,The Jam,1pXXriSh4lpOKFqsAWVdHe,1ofMLjpy6bhkxpOcD5y436,This Is The Modern World,2P560DaOMNDUACoH8ZhOCR,36.0,1977-11-18,150626.0
"""I'm Not A Loser""",Descendents,1XFG00rEeHaDIPOQv9LTYs,7ap2sARnQnkhfbUxYIEcu8,Milo Goes to College,1FGH4Bh7g9W6V4fUcKZWp5,49.0,2022-03-28,88773.0
Big Bounce,David Arkenstone,6c7JCJhV2xmLl5GvZ9ubVV,29jqemHnWXMpvKNLyvAXjj,Chillout Lounge: A Downtempo Instrumental Chillout Mix,21Uejbf0dmBe3tEOUhWWt0,6.0,2009-02-28,274040.0
Summer Summer,The Almost,657O4nJxZktsNDvBimhZ0i,0qZTwrunzX3LG45PvRghmh,Waiting for the Sun,22WZ7M8sxp5THdruNY3gXt,45.0,1968-07-03,199426.0
In Style,David Johansen,111614JOIkDcRFaQqwkeqJ,4vQEgI1se2NTmDlPXy5pHV,In Style (With Bonus Tracks),7qZdnGoW781UFYTcMpDilR,3.0,1979,247986.0
"""Closin' Moes""",Jeff Massanari Trio,52B8d6SHVW6DSlJcxJ5QPe,75X9JFfer0C1j34AtxgY46,For The Music,3YSdLmUlyYe5absNmfUAQx,0.0,2000,253866.0
Rock Steady,Bad Company,2WIznWX1q8Z5y2Xc69nQfB,4fuDpBLCt9ChDlqw48bj7p,Bad Company (Deluxe),5AEG63ajney2BoDXi0Vb84,42.0,1974,226013.0
Grey Skies Turn Blue,MxPx,4Dw3wiB2cRJr4QBI6fkJmJ,7MUNjIOJMYugPAXzhVXEq1,Panic,1cSpfa4Un4NCOzeOKgGtG9,24.0,2005-06-07,184040.0
"""The Earth Isn't Humming""",Thrice,2y9wZ5F7aSKGtDLh5d2hQg,3LX8IpqXIqVJCZ1MnRBBok,The Alchemy Index: Vols 3 & 4 Air & Earth,3NChzMpu9exTlNPiqUQ2DE,8.0,2008-04-13,298720.0
"""Heart Breakin' Blues""","""Cannon's Jug Stompers""",0OVfpnYhoNDhfHpJlSqpFc,2E3fh5nGZdinCDeGhzHXm4,Presenting Cannon's Jug Stompers,65oBffOa88Yjia8B9FTLAS,1.0,1928-02-03,186906.0
Year Zero,30 Seconds To Mars,7FHHcp2TyEru35lRbRchnv,5zUm6nApm20NjtX913O6Nz,30 Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD,26.0,2002-01-01,472333.0
Satisfaction,Who Made Who,70UeeJ99oV4ip0VzGAwQwF,1X0nQnShEvrtAPXA73rtzj,WhoMadeWho,50Lr1puweM1hFsF1LpIZLM,17.0,2005-09-12,201600.0
"""I Can't Help Myself""",Tyrone Davis,2bLDNhcsv8FgyykVJwtYtW,2up6KZhWHSSbSNUB6jFvSx,Call Tyrone,76agLI5oSCFbmZnBqKcBJd,3.0,1999-05-11,277426.0
"""She's My Mary""",Lonnie Johnson,1kdvo0DPZmj7aO6UfpTAim,0xyb5xUlcJm5NYwK9RNE3o,Johnson's Blues,74g0xdNndEjFzMKSRFUMNM,0.0,2020-08-25,175940.0
Tell Me What I Want to Hear,The Dils,5pUsjoNBmLvHtfNh9BwLN4,6K2X3c5k7zxIGmTdedLFzJ,Class War,207lkKoDm8dg0yMGIA56tW,1.0,2000,141866.0
Red Sky,Thrice,6iicvZNMHFkznTOAucfvwR,5kPawc1i6c6EzeG7zOX86J,Vheissu,3NChzMpu9exTlNPiqUQ2DE,39.0,2005-01-01,257746.0
Strike While the Iron is Hot,Kenny Neal,3Dly8WXYzQK7mlHjSIO5V9,5Qiv2p4hLcgR28spoKohDh,Blues Fallin' Down Like Rain,2YNoaobWamjDPop3nk9xMQ,0.0,1998-06-01,181200.0
Prem,Joi,0OTPyKvrhx9eGg053qyucq,4JNtDdIggcaImZE1qOmi52,"Berlioz: Roméo et Juliette, H. 79 - Cléopâtre, H. 36",11T8SOX82xraocZzUXzkvM,1.0,2023-04-07,384026.0
Suicide,Aceyalone,2Nw3XXURIjtX6QzQXEZHfH,457ACZYFd8MqqokewLh5UI,Lightning Strikes,7CaUk9xCxdXAmmqQn3PLR7,1.0,2007-10-02,170146.0
Wishlist,Pearl Jam,7hObovvcbBpXgZHQ9if4WU,5zsDtoSrXK4usJ4MB1tCh2,Yield,1w5Kfo2jwwIPruYS2UWh56,54.0,1998-02-17,206586.0
"""Jugglin' Clown""",Christian Quast,6Nf9H2eSxi6z2z0bGsNNtl,3wL411kHzynnI1BpGMFkrR,Spank! It up,5b5Cy5zyMcaPwBnbSNNic1,0.0,2006-04-05,487656.0
Christmas All The Time (Acoustic),Tom Cochrane,4EII3SMLJWktnW01spUJzx,4HtZO2wULicLPXUmAe5ygE,Images Of Christmas,5Jj4mqGYiplyowPLKkJLHt,21.0,2005-01-01,204253.0
Role Model,Steel Pulse,3V75gLwdwAwn2uJbO9hAbv,53zpfea0HOctci16oWi2MN,Rage And Fury,6UL7BodGc5iVmQGlMwHR0g,4.0,2009-05-25,264000.0
Virtuosite Musette,Edouard Duleu,3gpgaRTzyOB16OiWMUo1wr,6ErlgYJ8W8WzMN9FpOX3it,100 Ans De Bal Muset,49WpqtZQzP4PICzb34lY15,8.0,1990-02-27,129026.0
Since The Last Time,ARRESTED DEVELOPMENT,1DTQ4VLnSdAInRFVh1cEZd,61SUe4R6EE46AADZBsmhLk,2 In 1: Since the Last Time & Among the Trees,5Va9LuEmaZxnbk1gMnjMD7,16.0,2006,220306.0
Porque Nos Queremos,Los Chichos,57Twj7EqzZEPszLMDz7mQ2,1HrPSGnKK1RocU0hJQl9Mp,Lo Mejor De Los Chichos,1xivtET7hPQUzwgnLRQfEP,39.0,2013-01-01,213106.0
Frei zu sein,In Extremo,5jPTja4yKNnkx1NaELvtVh,0aylUIOv05J1KxKGIV45uQ,Sängerkrieg,4MAvEYtgY8yNljGP697n4F,47.0,2008-01-01,215453.0
Grown & Sexy,DJ Omega,5ZkLyvsCuG39ZunOnXzNzl,7speyRVJkI4cjzxB3Yscxs,My Ghetto Passport,3TxjIt5Qj9031vomAqmI03,16.0,2008-03-24,204387.0
"""Wolf In Sheep's Clothing""",Jeff And Sheri Easter,2eRrGPpzVnOOJsfIDpX1Si,6oBBRIbX4U92ooqNBXiwcA,"My, Oh My!",6AiuFk4YUoY4xi15OZJfKm,0.0,2006-01-01,170373.0
Pussy Hole,DJ Nasty,58JlaESRCpxu3i5W5R3Tco,5REyzjGheRRzBKzEDqoXkz,Cherry Popper,60zAcfGPcQNBYuaIvQvQS2,1.0,2004-04-01,194413.0
Blackwood Moth,Milieu,3KApsUPwxK3crRvgQWOpqE,6rhl0tBpgAgaGE1yXY2Yet,Remodelled,1wI0J2ZhJdaZOPBbt3LnWF,2.0,2007-04-26,371866.0
Dreaming Of April,Out Of The Grey,1yP4yc4UD7pLYquVylSvg8,5VF4QLZaSAsuoxFgedY6uS,Gravity,5sQREWZV42TtdtgR2wXk5S,2.0,1995-01-01,225906.0
New Sensation,Snow Patrol,0bBdzdOql8t4jmjghR3tNx,1N4aWrJLnsi6R8m5LtARIM,Late Night Tales: Snow Patrol,3rIZMv9rysU7JkLzEaC5Jp,16.0,2009-09-28,214932.0
For The Good Times,Dart,56RfgBbd1fq3CY9ECU7y7K,3tncSh4j5IIgwUZdUbx356,Don't Let The Bastards Get You Down,430DJFArTnPbs2CwkC4m8G,0.0,2003-12-30,340533.0
Never Alone,Open Hand,7kyvyB0KSOl6s9y55hPJyf,4ut2Q6Wut8NstQgU2GTpXb,The Dream,5WFtLbVyCyRkHkwxePRrF9,2.0,2003-01-14,487053.0
Sporco Ma Distinto,Ennio Morricone,4CFHFQgjJPMG5u2Q44V4be,1LHSoTiRU8pgNpO1N6myKd,Le Ruffian,1nIUhcKHnK6iyumRyoV68C,1.0,1983,119053.0
Elle Et Moi,Koffi Olomide,3NaaJnysh3yIbsG2kFdGey,5Z5oTIue0SQv1unRwlTZo9,Tcha Tcho,7e14Bh8oZXNRmZxjhhTARb,19.0,1990-07-31,293266.0
Damn That Radio [Live],The Wreckers,3znlWyerD2o4CVJNLdWzay,1Ra7ZjQd7OeB6fUFRKfTB6,Way Back Home: Live From New York City,2jI32eTOcSx2bn1MGgRyei,6.0,2007-11-19,211600.0
Camisa Amarela,Gal Costa,6agn6uyxnypYDHCXMwrekg,5AZEeB6wZKCrgGAah9iufo,Aquarela Do Brasil,1b8kpp4DUwt1hWaxTiWQhD,25.0,1980-01-01,171866.0
Style,Enuff Z Nuff,18EoHdX6TxU5n0jCfv6Sb3,0cpb3fOxXnoNfNtPcbsRXn,Tweaked,2Y36dqR145FjTKUjibEcjO,1.0,1994-07-01,182160.0
"""It's My Party""",Lesley Gore,1Pq47iFLC5U7j8xeNiNcuS,7KSrseQi4wJDUfMT4mxNo8,I'll Cry If I Want To,08b2PA6eFyugsWAk41eQKZ,62.0,1963-06-01,140000.0
Keep The Circle Around,Inspiral Carpets,1ehhFPC49CymgMBSlnyqPM,08YDQSW92Qydswp51RoEce,Cool As,66GWpx9iLxrvvfhDsG9STP,15.0,1990-01-01,230000.0
Wot U Say,Various Production,2zVZJFekNqtMgoNGPwr8Fs,3JVOFFB7QG5GzRu9aD5apS,Maskmen,5KRNWhvVoHsxBH2i2siY0y,0.0,2008-09-15,192000.0
Xiang Zai Le Huo,Eason Chan,5kZM0zXUbcyM5tfNroBpRX,28EFqQxFk44OXnmbVaOHEn,Get A Life (Live),2QcZxAgcs2I1q7CtCkl6MI,9.0,2006-04-20,221813.0
For Me This Is Happy,Gene Pitney,1K4oTPUTRT5MGLwbdG71a9,4IoYt8bUNNiVISUY5q1v8h,The Country Side Of Gene Pitney,3ap1NzHNV9QA1x1V6z3gSe,0.0,2005,146653.0
Ithaki,Peggy Zina,3MWizCBe8vboYj4F8xvGpA,5GAaXxhFRYXaUo5nrw9TIc,Best Of +,4ut0QJyQkh4mrh3Cu6diKz,1.0,2008-01-01,176355.0
Guilty Partner,New Order,31mkWseXzIjCHOAW8TRnbe,6HQo3byKYGsHxOqofRmgCh,Technique,0yNLKJebCb8Aueb54LYya3,28.0,1989-01-30,286733.0
Delilah,The Sensational Alex Harvey Band,0Ab5iMf4QzJ7R2qCS4D2Mt,7q1SJ6rQKx8Zi37oglmpry,British Tour '76,7wug9iQ1abMCrKk87LlJce,20.0,2004,312333.0
Our Lady Of Fatima,Kitty Kallen,2ZkHKDEyJVu0B6t8guVM9x,2OnAsi7BQIBaFmDR98OWpF,1130 PM,0EYASMyi33J1ywBDgei1II,0.0,2018-11-29,167523.0
I Got A Seecret,Redman,2Aki4raVquhiimF96icZVO,1VgJ9FxJXQBbr0rXrTTiER,Doc's Da Name 2000,7xTKLpo7UCzXSnlH7fOIoM,17.0,1998-12-08,209600.0
Banda Yango,Tshala Muana,33AfRrrCqdbw7FKEhoRKkC,19mFwYhkUjh2t4D93W8os3,Mutuashi,7Eg9NJC0jFmuEtqT1N5Bdv,7.0,1996-01-01,390626.0
Song For Love,Extreme,3yP553KE83Ubbw33nvwE4u,7DKHQxJTI32UyCdDdGwvRC,Extreme II - Pornograffitti,6w7j5wQ5AI5OQYlcM15s2L,31.0,1990-01-01,355600.0
Nachts um hal drei,Janina,0PhCZ8OiGK8MJQPheZCCkE,5SPh5rra3rg7bu87l94gDd,Yeah Yeah,0FbKsV6ykV8INLYYx5cnmE,0.0,2010-02-19,190426.0
Iron Man,Mat Maneri,2aJB8QiYNh6tl2Qhg8ETju,53t3QQpOXui5WbCK4n1Alu,Trinity,7p8pvTPkEM4Y5ZCPHEUWbf,0.0,2001-03-19,193333.0
000GrandPno,Pumpkin Buzzard,0mNmIjoFyNWYL8rXZHYiGS,5cyG3gUF0ErkImCXPakC3A,Perfect Dragon,79PwTT7cp9mEQ91LFO3vsq,0.0,2009-10-23,46053.0
Pai Keros,Christos Dantis,7rJ6oE7BFFlwD3auBexWdA,5BZum6KdAOOk1Nb5ZBUowf,Christos Dantis Best,1TKXk9QDdArvRAKdW2sMyc,4.0,1984-03-14,248693.0
Tuesday Afternoon,The Moody Blues,31pi9vJJWHZxygk8AoGd0d,1wQJqldAjmo4QgEXx0BTwU,Nights In White Satin,5BcZ22XONcRoLhTbZRuME1,47.0,2017-05-19,249004.0
As We Lay,Fiona,5vOLRAfroZZepQPtlAYDqJ,7E9STbiScU0GCVkuSz8zce,Sweet Love Vol. 5,19gKJXqC4KZ4Wc6ZEfZIfZ,0.0,2010-02-08,228680.0
The Anthem,Hatiras,2pofee2pWphsIyM2lww7GP,62D9y3xPF8oGVuRUMj2uQm,The Anthem (Remix) / Technology,7DQ8fX4Fbi43HaesfrVYpO,0.0,2006-04-01,420179.0
Disco Trafiko,Trafik,1NZW7W94HFFReJ1BV06l3q,6fwkTKBuZAtIP9z6mCryMc,Bullet,5FHrnqVENM1L3qOFHRLnqg,0.0,2004-01-01,265760.0
Rant Kanaria,Jope Ruonansuu,77G5gQJsjdCyZxcWU2w1Xw,0vIj7olS64Z5kMKyDbh4HY,Kunnioittaen-Yhden Miehen Tribuutti,4NA81k2ZKIij7gs7oYksEx,0.0,2009-06-10,211640.0
Clavelitos,Joselito,6k6PMsVpqzqsf8LjfKvw6U,49QqdsIrfluYh8QXNFbpjf,La Voz De Oro,2ptIxlKIEvy7k7qhPy4Khq,29.0,2001-03-19,159760.0
Little Brother,Grizzly Bear,6FhJq6y2hJpT2dL53RH1WG,6t0H9hI4985J8y6HbWu6ta,Yellow House,2Jv5eshHtLycR6R8KQCdc4,23.0,2006-09-04,384680.0
Polly,Nirvana,2SJ38LDlkNjwWSUq98r4Q5,2UJcKiJxNryhL050F5Z1Fk,Nevermind (Remastered),6olE6TJLqED3rqDCT0FyPh,59.0,1991-09-26,173853.0
"""Ol' Frank""",George Jones,2n3YjUXsWarXRIPagtgkm7,4RQC7vy9MjNo7xL1M99MoZ,Wine Colored Roses,2OpqcUtj10HHvGG6h9VYC5,8.0,1986-07-11,166493.0
Be Aware,SOJA,3nCbI4P1Syf6uaK9o9sPhp,2ZS82DzApBmTkbPLhG1bac,Get Wiser,2vaWvC8suCFkRXejDOK7EE,22.0,2006-01-24,250802.0
My Life Is Totally Boring Without You,Cracker,1jG5ONiPJ0m06Og3tkO1n4,0mLqGZDHaRxEP5Qki3XHEA,Gentleman's Blues,0ODQJS4mk7rVBJXjdqByX6,3.0,1998,197706.0
Calliope,Al Di Meola,5lUYUAWH86uNqB5LaiUeaS,0LeRwyf2kY5E8q53k34DwW,Scenario,3bBWKHfpepPOychRNFzg4q,3.0,1983-08-19,257293.0
Fire in the Hole,The Elders,5LhhIzB7eXndzLFzQ4RjNw,7gfAPSJWdwArlCzp6ravFB,Pass It on Down,1vV4PNRH6SBycDRxAz4YXt,8.0,2005-04-05,241737.0
So Different Blues,Mance Lipscom,7KTF8lEGNY7BZjRiEsDluP,3I6kgR0wEr0h7YKdk09fZ8,You Got to Reap What You Sow,7jmGjfkkVOjBdjf54YHhwg,7.0,1993-01-01,185333.0
Cuantas Madres Llorando,Los Chunguitos,3XvxonfVhKQ34rGIhPZkMx,1oj370db0FlLtyFuidojCj,Colección Diamante: Los Chunguitos,5dRk8JyA2Tg9wL0iiTqbVu,0.0,2007,174693.0
Lived My Life,Singing Melody,5bCILBV99LIxxgu7Pn29Za,13DtGxMbGQF1uXtF8ybeYJ,Expression,1I6w9pHnP2Wo6ygwgpKuHQ,2.0,2006-08-01,235706.0
"""Dipset (Santana's Town) (Skit)""",Juelz Santana / Freekey Zeekey / Monique Garnett,6ygDKf1Pba4FHrzLpmgX3N,6pHsHaI4pDb995jzl1J5z1,From Me To U,6Uh8uJyN9g7oFjDK16nJgb,8.0,2003-01-01,76600.0
Do You See The Light (Deep Ethno Mix),SNAP!,6Gitvy91oTKfzRjZUUoLl3,7f4a7LvG3zCOi7fvhfz8gM,"Attack - The Remixes, Vol. 2",2FrKQPjJe4pVMZOgm0ESOx,4.0,2006-06-20,297910.0
Cha Cha Cha,The Rodeo,1SGt65i9AnXYdDQt1AtDRH,4PWBTB6NYSKQwfo79I3prg,Rodeo,0Y5tJX1MQlPlqiwlOH1tJY,67.0,2015-09-04,461840.0
Save My Soul (Cypher UK Radio Edit),Kristine W.,5oAbrUmyotLxYo4oBQnXaH,5znTVhH9SlJ8u5X6H75oZA,Save My Soul,3tY3dHLP0MmkYwPhNVOU0x,0.0,2004-03-09,235120.0
"""It's Four In The Morning""",Faron Young,6jLTTNVVY4UxCSBZ2Z8qdR,3rYZ6kP59eD5XaTQAeymt5,Alone with You,6uvq6FeVsmhOWfJHxVNeBL,40.0,1963,169063.0
Song Without End,Paul Avgerinos,5iUA8f4w4gCugEJ3TCCQvf,7b52Kp7CJT6pLusKAEZyXO,Words Touch,06iIl4IfaJnZ19GqOovQAn,0.0,2001-05-11,324506.0
Background Music: The Greatest Ever Punk Sing-Along! (Live),The Prefects,3D8q9zIEkeltwekbk4GClY,7GHGW8ZJKk1bm9cycTa9zT,"Live In 1978 At The Festival Suite, Birmingham Co-op",4j0x0Dv0Om9PwRPHOGyE3a,0.0,2006-01-30,266573.0
6TH Avenue Nightmare,Pennywise,4rp7ApQkFSVMOfu2kUnu3A,0Cd9rjTDRiEieNwTfBuPLP,The Fuse,6i0KVTOvm96T55mbp742ks,14.0,2005-08-09,159706.0
Cuatro Estrofas,Sandra Mihanovich,6n8PaGkMWbdty5FHqTcElJ,6b92efJS3GCOn2wuJWqZd5,Puerto Pollensa,34wPpdJXRno0eRFI5IAOYh,19.0,1982-08-05,157413.0
Climax (Instrumental Mix),Slum Village,6phS0dmak9yAw1vhYJAj9T,3bF7UefpUmG1BAriPPLLez,"Fantastic, Vol. 2.10",1020a42xVklY6c56imNcaa,28.0,2010-10-12,202999.0
